doi,url,primary_url,title,original_title,short_title,subtitle,type,subtype,prefix,publisher,container_title,short_container_title,institution_name,created_date,posted_date,deposited_date,indexed_date,issued_date,published_online_date,published_print_date,accepted_date,approved_date,authors,authors_json,editors_json,translators_json,chairs_json,contributors_json,license_url,licenses_json,links_json,subjects,subjects_json,language,issn_json,issn_type_json,isbn_type_json,alternative_id_json,funder_json,reference_count,is_referenced_by_count,references_json,is_preprint_of,has_preprint,is_version_of,relation_json,update_type,update_policy,update_to_json,archive_json,content_domain_json,assertion_json,institution_json,group_title,member,source,score,abstract_raw
10.20944/preprints202510.0083.v2,https://doi.org/10.20944/preprints202510.0083.v2,https://www.preprints.org/manuscript/202510.0083/v2,Fractional Anti-Synchronization in Physical Attractors: Quantifying Divergence with Systemic Tau,,,,posted-content,preprint,10.20944,MDPI AG,,,,2025-10-08,2025-10-02,2025-10-08,2025-10-09,2025-10-02,,,2025-10-01,,Johel Padilla,"[{""ORCID"": ""https://orcid.org/0000-0002-5797-6931"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Padilla"", ""given"": ""Johel"", ""sequence"": ""first""}]",,,,,http://creativecommons.org/licenses/by/4.0,"[{""URL"": ""http://creativecommons.org/licenses/by/4.0"", ""content-version"": ""unspecified"", ""delay-in-days"": 0, ""start"": {""date-parts"": [[2025, 10, 2]], ""date-time"": ""2025-10-02T00:00:00Z"", ""timestamp"": 1759363200000}}]",,,,,,,,,,0,0,,,,,,,,,,"{""crossmark-restriction"": false, ""domain"": []}",,,Physical Sciences,1968,Crossref,0.0,"<jats:p>This study investigates the extension of fractional anti-synchronization to coupled physical systems, employing Systemic Tau (tau_s) as a stability metric, building upon its validation in ecological chaos derived from Aedes aegypti population dynamics. By applying tau_s to the fractional-order Lorenz system, the analysis incorporates Caputo fractional derivatives, an event-based time model, and perturbations with 10-15% noise. Through iterative parameter adjustments, a master-slave configuration achieves tau_s &amp;lt; -0.41, aligning with ecological bifurcation thresholds. The results highlight robust anti-synchronization under noisy conditions, suggesting potential applications in chaos control, turbulence modeling, and secure communications.</jats:p>"
10.20944/preprints202510.0083.v1,https://doi.org/10.20944/preprints202510.0083.v1,https://www.preprints.org/manuscript/202510.0083/v1,Fractional Anti-Synchronization in Physical Attractors: Quantifying Divergence with Systemic Tau,,,,posted-content,preprint,10.20944,MDPI AG,,,,2025-10-08,2025-10-01,2025-10-08,2025-10-09,2025-10-01,,,2025-10-01,,Johel Padilla,"[{""ORCID"": ""https://orcid.org/0000-0002-5797-6931"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Padilla"", ""given"": ""Johel"", ""sequence"": ""first""}]",,,,,http://creativecommons.org/licenses/by/4.0,"[{""URL"": ""http://creativecommons.org/licenses/by/4.0"", ""content-version"": ""unspecified"", ""delay-in-days"": 0, ""start"": {""date-parts"": [[2025, 10, 1]], ""date-time"": ""2025-10-01T00:00:00Z"", ""timestamp"": 1759276800000}}]",,,,,,,,,,0,0,,,,,,,,,,"{""crossmark-restriction"": false, ""domain"": []}",,,Physical Sciences,1968,Crossref,0.0,"<jats:p>This study investigates the extension of fractional anti-synchronization to coupled physical systems, employing Systemic Tau (tau_s) as a stability metric, building upon its validation in ecological chaos derived from Aedes aegypti population dynamics. By applying tau_s to the fractional-order Lorenz system, the analysis incorporates Caputo fractional derivatives, an event-based time model, and perturbations with 10-15% noise. Through iterative parameter adjustments, a master-slave configuration achieves tau_s &amp;lt; -0.41, aligning with ecological bifurcation thresholds. The results highlight robust anti-synchronization under noisy conditions, suggesting potential applications in chaos control, turbulence modeling, and secure communications.</jats:p>"
10.20944/preprints202510.0088.v1,https://doi.org/10.20944/preprints202510.0088.v1,https://www.preprints.org/manuscript/202510.0088/v1,AI Enhanced Circular Economy and Sustainability in the Indian Electric Two-Wheeler Industry: A Review,,,,posted-content,preprint,10.20944,MDPI AG,,,,2025-10-08,2025-10-02,2025-10-08,2025-10-09,2025-10-02,,,2025-09-29,,D. K. Achal; G. S. Vijaya,"[{""ORCID"": ""https://orcid.org/0000-0002-0167-9989"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Achal"", ""given"": ""D. K."", ""sequence"": ""first""}, {""ORCID"": ""https://orcid.org/0000-0001-9185-9862"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Vijaya"", ""given"": ""G. S."", ""sequence"": ""additional""}]",,,,,http://creativecommons.org/licenses/by/4.0,"[{""URL"": ""http://creativecommons.org/licenses/by/4.0"", ""content-version"": ""unspecified"", ""delay-in-days"": 0, ""start"": {""date-parts"": [[2025, 10, 2]], ""date-time"": ""2025-10-02T00:00:00Z"", ""timestamp"": 1759363200000}}]",,,,,,,,,,0,0,,,,,,,,,,"{""crossmark-restriction"": false, ""domain"": []}",,,"Business, Economics and Management",1968,Crossref,0.0,"<jats:p>Drastically cutting carbon footprints to reduce global warming is a universal norm at present, in keeping with the United Nation’s Convention on Climate Change 2015. Fit-ting in appropriately with this theme is the global proliferation of Electric Vehicles (EVs), gradually replacing the Internal Combustion Engines (ICE) automobiles. India (Niti Aayog) has also given a determined call for ‘only EV’ on road by 2030. Electric two-wheelers (E2Ws) with 80% market share will lead this transition in this country. To meet sustainability and environmental norms, this needs not only appropriate pro-duction standards but also sustainable supply chain management (SSCM) in the Indi-an E2W (IE2W) industry integrating environmental, economic and social issues. There is also a need to ensure that the battery supply chain (one of the grey areas of the in-dustry with regard to environmental concerns) follows circularity and sustainability principles. With AI having come into play in industry and manufacturing, it would obviously influence circular economy (CE) and sustainability concerns in the IE2W space too. This review aims at analysing how the IE2W industry can hugely benefit from AI in enhancing its contribution to the circular economy and sustainability. The IE2W market is still in its infancy, thereby underscoring the importance of this paper in highlighting strengths and opportunities even as we look at the challenges ahead. This will impact how the Indian EV industry, in general, exploits AI, thereby enhanc-ing value for industries, governments, the public and the environment.</jats:p>"
10.20944/preprints202510.0086.v1,https://doi.org/10.20944/preprints202510.0086.v1,https://www.preprints.org/manuscript/202510.0086/v1,Analysis of the Use of Author Keywords and IEEE Terms in IEEE Xplore Data to Identify Current Research Topics in Energy Technology and Existing Limitations,,,,posted-content,preprint,10.20944,MDPI AG,,,,2025-10-08,2025-10-02,2025-10-08,2025-10-09,2025-10-02,,,2025-09-30,,Boris Chigarev,"[{""ORCID"": ""https://orcid.org/0000-0001-9903-2800"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Chigarev"", ""given"": ""Boris"", ""sequence"": ""first""}]",,,,,http://creativecommons.org/licenses/by/4.0,"[{""URL"": ""http://creativecommons.org/licenses/by/4.0"", ""content-version"": ""unspecified"", ""delay-in-days"": 0, ""start"": {""date-parts"": [[2025, 10, 2]], ""date-time"": ""2025-10-02T00:00:00Z"", ""timestamp"": 1759363200000}}]",,,,,,,,,,0,0,,,,,,,,,,"{""crossmark-restriction"": false, ""domain"": []}",,,Engineering,1968,Crossref,0.0,"<jats:p>The rapid rise in energy consumption by artificial intelligence (AI) systems necessitates advancements in energy technologies. Training large AI models, like GPT, demands considerable computing power, overwhelming data centers and straining energy systems due to the use of energy-intensive hardware. Consequently, high energy usage poses a significant limitation on AI development and scalability. IEEE Xplore has been chosen for bibliometric analysis in energy technologies because of its emphasis on electrical engineering and computer science. The aim of this study is to analyze the limitations in the use of Author Keywords and IEEE terms presented in the corresponding fields of bibliometric records in the IEEE Xplore database on the topic of energy technologies. One of the goals of the study is to propose a format for additional conclusions and recommendations on each issue considered, formulated in a semi-formal but personalized style. The material under study consisted of 12,000 bibliometric records exported from the IEEE Xplore database from 2020 to 2025. Of these records, 6,000 were conference materials and 6,000 were journal articles. The identified research highlights major trends in smart energy systems, emphasizing the integration of IoT, AI, and machine learning for enhanced operation and predictive maintenance. Key focus areas are smart microgrids, hydrogen energy storage, and electric transport/battery systems. The publications reflect a strong emphasis on cybersecurity, data privacy, and addressing economic and accessibility issues. Furthermore, research involves advanced topics like mathematical modeling, innovative components (e.g., varactor diodes), and thermal management to improve energy efficiency and ensure safe, modern energy infrastructure, particularly in applications like smart cities. For further research, it is proposed to use the expandable IEEE thesaurus for analyzing publications, with a particular focus on the frequency of term occurrences in titles and abstracts.</jats:p>"
10.20944/preprints202510.0084.v1,https://doi.org/10.20944/preprints202510.0084.v1,https://www.preprints.org/manuscript/202510.0084/v1,Perceived Intrusiveness vs Relevance: A PLS-SEM Analysis of Personalized Advertising in Morocco,,,,posted-content,preprint,10.20944,MDPI AG,,,,2025-10-08,2025-10-02,2025-10-08,2025-10-09,2025-10-02,,,2025-10-01,,Younes Madane; Mohamed Azeroual,"[{""affiliation"": [], ""family"": ""Madane"", ""given"": ""Younes"", ""sequence"": ""first""}, {""affiliation"": [], ""family"": ""Azeroual"", ""given"": ""Mohamed"", ""sequence"": ""additional""}]",,,,,http://creativecommons.org/licenses/by/4.0,"[{""URL"": ""http://creativecommons.org/licenses/by/4.0"", ""content-version"": ""unspecified"", ""delay-in-days"": 0, ""start"": {""date-parts"": [[2025, 10, 2]], ""date-time"": ""2025-10-02T00:00:00Z"", ""timestamp"": 1759363200000}}]",,,,,,,,,,0,0,,,,,,,,,,"{""crossmark-restriction"": false, ""domain"": []}",,,"Business, Economics and Management",1968,Crossref,0.0,"<jats:p>This study investigates how Moroccan users experience and interpret digital content that seems tailored to their personal profiles. While many participants recognize the relevance of such content, their willingness to engage depends less on accuracy and more on whether they feel respected and in control. Based on 629 survey responses and analyzed using Partial Least Squares Structural Equation Modelling (PLS-SEM), the findings indicate that perceived control is the most influential factor in building trust, which in turn strongly predicts engagement. Conversely, when content feels intrusive or when users have concerns about how their data is managed, trust declines—even if the targeting appears accurate. These results imply that people do not simply react to what they receive but also to the manner in which it is delivered and explained. In a rapidly digitizing environment like Morocco, where awareness of data rights remains limited, trust and transparency emerge as essential foundations for meaningful digital interaction. The study provides practical insights for marketers and platforms aiming to design targeting strategies that are not only effective but also ethically responsible and aligned with users’ expectations.</jats:p>"
10.20944/preprints202510.0089.v1,https://doi.org/10.20944/preprints202510.0089.v1,https://www.preprints.org/manuscript/202510.0089/v1,Beyond Correlation and Causation: How Misuse of a Statistical Maxim Hindered Research on Severe Adverse Effects of COVID-19 Vaccines,,,,posted-content,preprint,10.20944,MDPI AG,,,,2025-10-08,2025-10-02,2025-10-08,2025-10-09,2025-10-02,,,2025-09-27,,Alberto Rubio-Casillas; Mikolaj Raszek; Alex S. Siebner; David Cowley; Mark Fabrowski; Marina Piscopo; Carlo Brogna; Vladimir N. Uversky; Elrashdy M. Redwan; Sylvia N. Genova,"[{""ORCID"": ""https://orcid.org/0000-0003-2978-5107"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Rubio-Casillas"", ""given"": ""Alberto"", ""sequence"": ""first""}, {""affiliation"": [], ""family"": ""Raszek"", ""given"": ""Mikolaj"", ""sequence"": ""additional""}, {""ORCID"": ""https://orcid.org/0009-0008-7412-8943"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Siebner"", ""given"": ""Alex S."", ""sequence"": ""additional""}, {""ORCID"": ""https://orcid.org/0009-0008-0109-3495"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Cowley"", ""given"": ""David"", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Fabrowski"", ""given"": ""Mark"", ""sequence"": ""additional""}, {""ORCID"": ""https://orcid.org/0000-0003-0560-6952"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Piscopo"", ""given"": ""Marina"", ""sequence"": ""additional""}, {""ORCID"": ""https://orcid.org/0000-0001-6252-0595"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Brogna"", ""given"": ""Carlo"", ""sequence"": ""additional""}, {""ORCID"": ""https://orcid.org/0000-0002-4037-5857"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Uversky"", ""given"": ""Vladimir N."", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Redwan"", ""given"": ""Elrashdy M."", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Genova"", ""given"": ""Sylvia N."", ""sequence"": ""additional""}]",,,,,http://creativecommons.org/licenses/by/4.0,"[{""URL"": ""http://creativecommons.org/licenses/by/4.0"", ""content-version"": ""unspecified"", ""delay-in-days"": 0, ""start"": {""date-parts"": [[2025, 10, 2]], ""date-time"": ""2025-10-02T00:00:00Z"", ""timestamp"": 1759363200000}}]",,,,,,,,,,0,0,,,,,,,,,,"{""crossmark-restriction"": false, ""domain"": []}",,,Medicine and Pharmacology,1968,Crossref,0.0,"<jats:p>While the methodological principle “correlation does not imply causation” serves as a crucial safeguard in scientific inquiry, its overly restrictive application can impede legitimate investigative pathways and hinder the proper evaluation of emerging evidence. This phenomenon has been clearly observable in the COVID-19 vaccine safety discussions, where serious adverse events with temporal proximity to vaccination have been frequently rejected without comprehensive examination. This work invites reflection on how the inappropriate application of this methodological principle can obstruct scientific inquiry into adverse event surveillance, potentially affecting scientific credibility. This work applies Kuhnian paradigm theory to analyze how institutionalized frameworks operate simultaneously as mechanisms for knowledge advancement and as barriers to conceptual innovation, particularly in politically contested domains such as vaccine safety evaluation. Additionally, a case report is analyzed using Hill´s criteria for causality, in which an immunohistochemical method was used for the first time to evaluate whether mRNA-based vaccines against SARS-CoV-2 contributed to the cause of death. Results showed that three of the nine criteria demonstrated strong evidence of causality, four were partially fulfilled, and two were not fulfilled. Overall, the report provides approximately 55% causal evidence. This suggests, but does not prove, a causal relationship between the BNT162b2 vaccine and multifocal necrotizing encephalitis. The absence of the nucleocapsid protein does not provide definitive evidence to demonstrate a vaccine origin. An analytical method is described that can distinguish between the wild-type SARS-CoV-2 spike protein and the recombinant spike protein expressed following mRNA vaccination.</jats:p>"
10.20944/preprints202510.0091.v1,https://doi.org/10.20944/preprints202510.0091.v1,https://www.preprints.org/manuscript/202510.0091/v1,"The Cognitive Nexus Vol 1, Issue 2: Advances in AI Methodology, Infrastructure, and Governance",,,,posted-content,preprint,10.20944,MDPI AG,,,,2025-10-08,2025-10-02,2025-10-08,2025-10-09,2025-10-02,,,2025-09-30,,Vishnu Pendyala; Rahul Raja; Arpita Vats; Raghu Para; Durga Krishnamoorthy; Uttam Kumar; Sudhakar Reddy Narra; Sandeep Bharadwaj; Dhivya Nagasubramanian; Pronoy Roy; Debayan Roy; Dewank Pant; Shruti Lohani,"[{""affiliation"": [], ""family"": ""Pendyala"", ""given"": ""Vishnu"", ""sequence"": ""first""}, {""affiliation"": [], ""family"": ""Raja"", ""given"": ""Rahul"", ""sequence"": ""additional""}, {""ORCID"": ""https://orcid.org/0009-0009-4831-4109"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Vats"", ""given"": ""Arpita"", ""sequence"": ""additional""}, {""ORCID"": ""https://orcid.org/0009-0004-5127-720X"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Para"", ""given"": ""Raghu"", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Krishnamoorthy"", ""given"": ""Durga"", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Kumar"", ""given"": ""Uttam"", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Reddy Narra"", ""given"": ""Sudhakar"", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Bharadwaj"", ""given"": ""Sandeep"", ""sequence"": ""additional""}, {""ORCID"": ""https://orcid.org/0009-0005-8150-5071"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Nagasubramanian"", ""given"": ""Dhivya"", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Roy"", ""given"": ""Pronoy"", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Roy"", ""given"": ""Debayan"", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Pant"", ""given"": ""Dewank"", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Lohani"", ""given"": ""Shruti"", ""sequence"": ""additional""}]",,,,,http://creativecommons.org/licenses/by/4.0,"[{""URL"": ""http://creativecommons.org/licenses/by/4.0"", ""content-version"": ""unspecified"", ""delay-in-days"": 0, ""start"": {""date-parts"": [[2025, 10, 2]], ""date-time"": ""2025-10-02T00:00:00Z"", ""timestamp"": 1759363200000}}]",,,,,,,,,,0,0,,,,,,,,,,"{""crossmark-restriction"": false, ""domain"": []}",,,Computer Science and Mathematics,1968,Crossref,0.0,"<jats:p>This paper introduces the October 2025 issue of The Cognitive Nexus Magazine, which brings together six diverse contributions at the intersection of artificial intelligence theory, practice, and application. The featured works span methodological innovation, applied frameworks, and infrastructure design. At the methodological frontier, the issue highlights advances in causal neuro-symbolic reinforcement learning that integrate structural causal models with temporal logic for robust and interpretable decision-making under uncertainty. Applied perspectives are represented through a real-time AI-driven retail eCommerce and point-of-sale optimization framework, demonstrating measurable improvements in demand forecasting, operational efficiency, and customer engagement. From an infrastructure standpoint, the issue explores architectures for multi-tenant AI platforms that balance efficiency with performance isolation. Complementary articles expand the scope further, addressing emerging domains and cross-disciplinary intersections. Collectively, the contributions underscore three themes shaping the AI research and innovation landscape today: robustness and generalization in learning systems, scalability and efficiency in deployment, and ethical governance in applied settings. By synthesizing these threads, this issue provides both researchers and practitioners with insights into current challenges and future directions in the design of trustworthy and scalable AI systems</jats:p>"
10.20944/preprints202510.0092.v1,https://doi.org/10.20944/preprints202510.0092.v1,https://www.preprints.org/manuscript/202510.0092/v1,Generation and Characterization of a Tagged Recombinant SARS‐CoV‐2 for Functional Replicase Studies,,,,posted-content,preprint,10.20944,MDPI AG,,,,2025-10-08,2025-10-02,2025-10-08,2025-10-09,2025-10-02,,,2025-10-01,,Liana Uebler; Neele Pekarek; Maximilian Sandmann; Julia Berger; Petra Emmerich; Ronald Von Possel; Susanne Pfefferle; Ralf Fliegert; Marc Lütgehetmann,"[{""affiliation"": [], ""family"": ""Uebler"", ""given"": ""Liana"", ""sequence"": ""first""}, {""affiliation"": [], ""family"": ""Pekarek"", ""given"": ""Neele"", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Sandmann"", ""given"": ""Maximilian"", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Berger"", ""given"": ""Julia"", ""sequence"": ""additional""}, {""ORCID"": ""https://orcid.org/0000-0001-5093-4539"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Emmerich"", ""given"": ""Petra"", ""sequence"": ""additional""}, {""ORCID"": ""https://orcid.org/0000-0001-9422-9401"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Von Possel"", ""given"": ""Ronald"", ""sequence"": ""additional""}, {""ORCID"": ""https://orcid.org/0000-0001-7489-6557"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Pfefferle"", ""given"": ""Susanne"", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Fliegert"", ""given"": ""Ralf"", ""sequence"": ""additional""}, {""ORCID"": ""https://orcid.org/0000-0002-9468-7944"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Lütgehetmann"", ""given"": ""Marc"", ""sequence"": ""additional""}]",,,,,http://creativecommons.org/licenses/by/4.0,"[{""URL"": ""http://creativecommons.org/licenses/by/4.0"", ""content-version"": ""unspecified"", ""delay-in-days"": 0, ""start"": {""date-parts"": [[2025, 10, 2]], ""date-time"": ""2025-10-02T00:00:00Z"", ""timestamp"": 1759363200000}}]",,,,,,,,,,0,0,,,,,,,,,,"{""crossmark-restriction"": false, ""domain"": []}",,,Biology and Life Sciences,1968,Crossref,0.0,"<jats:p>Coronavirus macrodomains have been described as important virulence factors which compromise type-I interferon (IFN) signaling, but their precise mechanism of action remains unclear and robust tools for interactome studies are still missing. 
Using reverse genetics, we generated and characterized recombinant SARS-CoV-2 (rALFA) encoding an ALFA-tag upstream of Mac1 to enable targeted analysis during viral replication. Infection assays and immunofluorescence staining (IF) were performed in comparison to recombinant SARS-CoV-2 without replicase modifications (rWT) and a variant lacking Mac1 (rΔMac1). 
All recombinant variants proved replication competent. Preserved lytic infection was confirmed for rALFA with identical plaque morphology compared to rWT and rΔMac1. On Vero E6 cells the recombinant viruses reached comparably high titres (mean PFU/ml rWT: 3.11 x106, rΔMac1: 1.20 x107, rALFA: 7.55 x106), on Calu-3 cells titres reached at 72 hpi (mean PFU/ml rWT: 8.89 x107, rΔMac1: 9.33 x105, rALFA: 2.28 x107) were comparable for rWT and rALFA yet significantly lower for rΔMac1. 
Immunofluorescence staining confirmed robust expression and cytoplasmic localization of the tagged nsp3. ALFA-tagging allowed for specific, super resolved IF images of Mac1 by anti-ALFA nanobodies in rALFA infected A549 cells.
In conclusion, the tagged SARS-CoV-2 represents a versatile tool for functional studies of nsp3 interactions and dynamics of subcellular trafficking during infection, prospectively enabling validation of new therapeutic approaches.</jats:p>"
10.20944/preprints202510.0094.v1,https://doi.org/10.20944/preprints202510.0094.v1,https://www.preprints.org/manuscript/202510.0094/v1,HealNNet-Lesions: A Deep Learning Framework for Spinal Lesion Detection Demonstrating X-Ray Images as a Screening Alternative to MRI and CT with Deep Learning in Radiology,,,,posted-content,preprint,10.20944,MDPI AG,,,,2025-10-08,2025-10-02,2025-10-08,2025-10-09,2025-10-02,,,2025-10-01,,Visharad Upadhyay,"[{""ORCID"": ""https://orcid.org/0009-0002-3292-5238"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""Upadhyay"", ""given"": ""Visharad"", ""sequence"": ""first""}]",,,,,http://creativecommons.org/licenses/by/4.0,"[{""URL"": ""http://creativecommons.org/licenses/by/4.0"", ""content-version"": ""unspecified"", ""delay-in-days"": 0, ""start"": {""date-parts"": [[2025, 10, 2]], ""date-time"": ""2025-10-02T00:00:00Z"", ""timestamp"": 1759363200000}}]",,,,,,,,,,0,0,,,,,,,,,,"{""crossmark-restriction"": false, ""domain"": []}",,,Computer Science and Mathematics,1968,Crossref,0.0,"<jats:p>Radiographs are the most common imaging tool for identifying spinal lesions. The detection of these lesions can be challenging for radiologists. This work details the development and evaluation of a deep learning framework, named HealNNet-Lesions, for the detection of spinal lesions. It also explores the use of artificial intelligence and deep learning to potentially serve as an alternative for diagnosis and initial screening of specific findings in radiology instead of expensive and less accessible Magnetic Resonance Imaging (MRI) and Computed Tomography (CT) scans with more affordable and accessible X-ray scans, particularly in rural and sub-urban India and other low-middle income countries (LMICs). A training dataset was constructed using 4502 Spine X-ray images from the VinDr-SpineXR Dataset. This dataset included findings in eight categories, six of which were unique spinal lesions, along with ""Other Lesions"" and ""No Finding"" categories. Using this dataset, a deep learning classifier was trained to determine if a spine scan was abnormal or normal, and a detector, named HealNNet-Lesions, was also trained to localize the lesions. The classifier was evaluated on a test dataset of 468 X-ray scans and achieved an area under the receiver operating characteristic curve (AUROC) of 88.84% and an accuracy of 71.37% for the image classification task. For lesion detection, HealNNet-Lesion achieved a mean average precision (mAP@0.5) of 43.73%. Since spinal lesions often require MRI and CT scans for their diagnosis, this framework demonstrates how deep learning can reduce the need for these expensive and less accessible imaging methods by supporting clinical decision-making where MRI/CT are unavailable with an X-Ray. These results establish a benchmark and serve as a proof of concept to encourage future research in this area.</jats:p>"
10.20944/preprints202510.0093.v1,https://doi.org/10.20944/preprints202510.0093.v1,https://www.preprints.org/manuscript/202510.0093/v1,Deamidation at N53 Causes SOD1 Structural Instability and Excess Zn Incorporation,,,,posted-content,preprint,10.20944,MDPI AG,,,,2025-10-08,2025-10-01,2025-10-08,2025-10-09,2025-10-01,,,2025-10-01,,Eric Zanderigo; Phyllis Schram; Owen Rogers; Mikayla McLaughlin; Colin Smith; Alison L. O'Neil,"[{""affiliation"": [], ""family"": ""Zanderigo"", ""given"": ""Eric"", ""sequence"": ""first""}, {""affiliation"": [], ""family"": ""Schram"", ""given"": ""Phyllis"", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Rogers"", ""given"": ""Owen"", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""McLaughlin"", ""given"": ""Mikayla"", ""sequence"": ""additional""}, {""affiliation"": [], ""family"": ""Smith"", ""given"": ""Colin"", ""sequence"": ""additional""}, {""ORCID"": ""https://orcid.org/0000-0002-0759-4740"", ""affiliation"": [], ""authenticated-orcid"": false, ""family"": ""O'Neil"", ""given"": ""Alison L."", ""sequence"": ""additional""}]",,,,,http://creativecommons.org/licenses/by/4.0,"[{""URL"": ""http://creativecommons.org/licenses/by/4.0"", ""content-version"": ""unspecified"", ""delay-in-days"": 0, ""start"": {""date-parts"": [[2025, 10, 1]], ""date-time"": ""2025-10-01T00:00:00Z"", ""timestamp"": 1759276800000}}]",,,,,,,,,,0,0,,,,,,,,,,"{""crossmark-restriction"": false, ""domain"": []}",,,Biology and Life Sciences,1968,Crossref,0.0,"<jats:p>Background/Objectives: Approximately 20% of familial ALS (fALS) cases are linked to mutations to Cu/Zn superoxide dismutase (SOD1). Through a gain function, SOD1 misfolding exerts a toxic effect on motor neurons, leading to their degradation and ALS symptomology in both fALS cases and sporadic ALS (sALS) cases with no known genetic cause. To further our understanding of SOD1-ALS etiology, identifying motor neuron specific SOD1 post translational modifications (PTMs) and studying their structural influence is necessary. To this end, we have conducted a study on the influence of the deamidation of Asn53, a PTM proximal to key stabilizing motifs in SOD1 which has scarcely been addressed in the literature to date. Methods: Deamidation to N53 was identified by tandem mass spectrometry of SOD1 immunoprecipitated from motor neuron (MN) cultures derived from wild-type (WT) human induced pluripotent stem cells (iPSCs). WT SOD1 and N53D SOD1, a mutant mimicking the deamidation, were expressed in Escherichia coli and purified for in vitro analyses. Differences between species were measured by experiments probing metal cofactors, relative monomer populations, and aggregation propensity. Furthermore, molecular dynamics experiments were conducted to model and determine the influence of the PTM on SOD1 structure. Results: In contrast to WT, N53D SOD1 showed non-native incorporation of metal cofactors, coordinating more Zn2+ cofactors than total Zn-binding sites, and more readily adopted monomeric forms, unfolded, and aggregated with heating, possibly while releasing coordinated metals. Conclusions: Deamidation to N53 in SOD1 encourages the adoption of non-native conformers, and its detection in WT MN cultures suggests relevance to sALS pathophysiology.</jats:p>"
